OBJECTID,FACILITYID,INSTALLDATE,LOCDESC,ROTATION,MANUFACTURER,OPERABLE,LASTSERVICE,ENABLED,ACTIVEFLAG,OWNEDBY,MAINTBY,LASTUPDATE,LASTEDITOR,FLOW,GlobalID,geometry,ResourceID
4563,HYD-700,19790101,,88.4464,Waterous,True,20080724,True,True,Our Agency,Our Agency,20150506135223,Esri,0,{8AAA1709-5770-46EE-84AF-3A580F5C917F},POINT (-88.13338542242106 41.783556120517574),e2b7a15f-6fa0-40c9-b250-40ee9bd45662
4564,HYD-701,000000,,92.5273,Clow Corporation,True,20080716,True,True,Our Agency,Our Agency,20150506135223,Esri,0,{D02543EB-E215-4C41-8A28-87621F7EB8AC},POINT (-88.14668366091495 41.78316356925246),1011fb26-a8fd-4779-a7c8-0bec046c2813
4566,HYD-703,19850101,,301.664,Clow Corporation,True,20080722,True,True,Our Agency,Our Agency,20150506135223,Esri,0,{A3CBB290-1058-4E44-9C18-ADABA5948C31},POINT (-88.1307391291041 41.77552577419837),fc164027-94b9-414a-a6fd-de9c33bee551
4567,HYD-704,000000,,181.7504,Waterous,True,20080801,True,True,Our Agency,Our Agency,20150506135223,Esri,0,{4C7A63B8-F0F4-4692-88CE-39D77BF389C0},POINT (-88.14382736361472 41.775062403275186),e32c2b0c-05c3-4c04-a5fa-bdcf5953f844
4568,HYD-705,000000,,92.0659,Waterous,True,20080728,True,True,Our Agency,Our Agency,20150506135223,Esri,0,{A59E3B3F-A936-4DCC-96C0-ACEB6DD481E7},POINT (-88.1354868276281 41.774819129516814),b71847a7-fb70-4a47-be93-8da7c7deb649
4569,HYD-706,19850101,,91.9131,Waterous,True,20080728,True,True,Our Agency,Our Agency,20150506135223,Esri,0,{2EB7A859-007C-464D-87CD-FA81EB1F4B0E},POINT (-88.13819365185059 41.773912841818834),1e682e09-6ee7-4a8f-bc8c-1307f4fd4f19
4570,HYD-707,000000,,167.2014,Waterous,True,20080723,True,True,Our Agency,Our Agency,20150506135223,Esri,0,{7849BBEA-46AE-49CC-A086-6545155DD11F},POINT (-88.13690206183168 41.773170361508505),10177f6c-19ef-431a-b4cf-968e429980f0
4571,HYD-708,000000,,167.3527,Clow Corporation,True,20080728,True,True,Our Agency,Our Agency,20150506135223,Esri,1000,{AF643123-F168-44D6-9D6D-D4D3A2E99613},POINT (-88.1419894348086 41.771241136012385),87a8c162-e9da-4eb4-a8a6-dd2aaf4f8b18
4572,HYD-709,000000,,99.2291,Clow Corporation,True,20080718,True,True,Our Agency,Our Agency,20150506135223,Esri,0,{0CDF8855-3296-4832-A7CE-9CFF1C10BC71},POINT (-88.13477890691783 41.77096381408079),b8e8f889-3957-49e8-8d9f-92d9c0887d1f
4573,HYD-710,19630101,,186.8252,Waterous,True,20080718,True,True,Our Agency,Our Agency,20150506135223,Esri,250,{4CECAFC6-EB5A-4135-B1C1-2ECE9C5B8C7E},POINT (-88.13207167763962 41.770882819328435),7216416e-ecbc-43bb-b5fe-79358a3835a0
4574,HYD-711,19630101,,187.3349,Waterous,True,20080718,True,True,Our Agency,Our Agency,20150506135223,Esri,250,{FCB5F1A8-8666-41DA-9DED-0C55C28F0928},POINT (-88.13042729723576 41.77072736837936),5c35a13a-cfa6-429d-9d0b-3da9e2fbccaf
4575,HYD-712,19690101,,95.6801,Waterous,True,20080717,True,True,Our Agency,Our Agency,20150506135223,Esri,0,{EDE8C63C-256E-4FAA-B56E-85E997D850D6},POINT (-88.14157711190667 41.78411042154931),ceee352d-0e60-4181-a5f3-b14be644a3fe
4576,HYD-713,19870101,,183.0777,Waterous,True,20080717,True,True,Our Agency,Our Agency,20150506135223,Esri,0,{32EAF54D-FC1A-4CE7-B140-61E0328E3A88},POINT (-88.14345336434351 41.780856756810685),9872bf27-df1f-48b5-8f8d-7571de9d7a50
4577,HYD-714,000000,,183.6488,Clow Corporation,True,20080723,True,True,Our Agency,Our Agency,20150506135223,Esri,0,{DE12B720-140B-4EC3-B143-0775BCE98A6B},POINT (-88.13944546813711 41.77832617133257),56c75310-0ae5-4354-b947-ed63904e18ec
4578,HYD-715,000000,,92.0455,Waterous,True,20080728,True,True,Our Agency,Our Agency,20150506135223,Esri,0,{B85C7810-D124-46F8-B2E1-47341DF76141},POINT (-88.13668019303614 41.77734372445172),ca008a75-f44e-463b-a38e-2b8c11e113b1
4579,HYD-716,19790101,,94.5008,Waterous,True,20080724,True,True,Our Agency,Our Agency,20150506135223,Esri,0,{61CB86AD-2274-499B-9DE6-B5C9F47D921A},POINT (-88.13704760829413 41.78442219544663),588095b7-2891-4a52-8bfe-666070eca530
4580,HYD-717,19300101,,77.3373,Waterous,True,20080807,True,True,Our Agency,Our Agency,20150506135223,Esri,250,{B7E572B8-BFA6-4FA8-A734-7E7128D3534A},POINT (-88.13744492605733 41.76984652459613),055747b3-8396-4473-988c-3c4619830d04
4581,HYD-718,19300101,PipeID:WM-1052,0,Waterous,True,20080807,True,True,Our Agency,Our Agency,20160204212447,Esri,250,{9C1CD89F-1F1C-4E1F-9353-A1423B942FAC},POINT (-88.13881142327713 41.769619531531625),ed451344-4020-41f3-9cee-52aaead7a6d2
4582,HYD-719,19300101,,77.5492,Clow Corporation,True,20080807,True,True,Our Agency,Our Agency,20150506135223,Esri,0,{F27D8FA9-66B0-4A7C-82C0-55B29999A8DF},POINT (-88.1401756942306 41.7693861537802),6debd68e-4377-41e6-b057-0780ce7f1f57
4583,HYD-720,000000,,154.3884,Waterous,True,20080816,True,True,Our Agency,Our Agency,20150506135223,Esri,250,{D998AAB7-23BB-4C04-8A15-0C8D333EBDCE},POINT (-88.14088964781183 41.76655288598511),6c40972b-e4d2-4881-9d9a-74ae72fe8c62
4595,HYD-722,19300101,PipeID:WM-3349,0,Clow Corporation,True,20080808,True,True,Our Agency,Our Agency,20160204212447,Esri,250,{669CE06C-24C7-4B48-B74B-05962F013D6C},POINT (-88.13849547769871 41.768587684184496),e0d77ca1-cf4b-46e7-9d0a-132174c60960
4596,HYD-723,19300101,,189.0064,Mueller Company,True,20080808,True,True,Our Agency,Our Agency,20150506135223,Esri,0,{61C494D3-F6E5-4716-8918-E5F76830F4E0},POINT (-88.13968703905616 41.76768253691519),04a2a441-f95a-4337-ac5e-f3f2e8bbb39e
4601,HYD-724,19650101,,190.0104,Waterous,True,20080903,True,True,Our Agency,Our Agency,20150506135223,Esri,250,{EAE6349E-D912-473F-834E-CA95252E8C5F},POINT (-88.1270755918626 41.76999132345199),a14ee5b2-cf16-4704-969b-4d1536581684
4602,HYD-725,19650101,PipeID:WM-599,0,Waterous,True,20080903,True,True,Our Agency,Our Agency,20160204212448,Esri,250,{0FF1A2EE-17F9-4AC7-A139-091FB1E08E6A},POINT (-88.1256207014979 41.76998552950367),342eed43-f7ed-498a-a939-0c3dec00a514
4603,HYD-726,19730101,,170.781,Waterous,True,20080905,True,True,Our Agency,Our Agency,20150506135223,Esri,250,{F60E4479-A094-4E0C-A02E-3B0E26A5762A},POINT (-88.12233348379526 41.768192455299165),b1f856c3-c3ee-40e3-83fd-37de971bdd98
4605,HYD-727,19730101,,6.6466,Waterous,True,20080909,True,True,Our Agency,Our Agency,20150506135223,Esri,0,{B9EC1886-043B-40AA-ADF5-47203B7DD604},POINT (-88.12182221680413 41.76721379642181),9a3e11f0-de8b-4c28-9993-cec7d1887b28
4608,HYD-728,19730101,,199.8275,Waterous,True,20080910,True,True,Our Agency,Our Agency,20150506135223,Esri,250,{6FDBC266-A2E7-48F2-A665-3557F4511705},POINT (-88.12172992664718 41.76651887514687),730ae94b-1a34-4e28-951e-081ccfd54af0
4610,HYD-729,19850101,,109.1356,Waterous,True,20080905,True,True,Our Agency,Our Agency,20150506135223,Esri,0,{3E5791BC-04C0-4C42-ACE3-F158394945DA},POINT (-88.1276842048762 41.76431044421408),d5a7f41c-fc05-48fe-9a92-ccfcc1891cb8
4611,HYD-730,19780101,,177.4072,Waterous,True,20080905,True,True,Our Agency,Our Agency,20150506135223,Esri,250,{80170ABA-2E3A-4472-8AC9-1BD75FC34B37},POINT (-88.12397823314748 41.763974238137195),a4b4c9c4-bb7e-40d5-adb2-363fcce1d9a3
4638,HYD-731,19740101,,134.252,Waterous,True,20081021,True,True,Our Agency,Our Agency,20150506135223,Esri,1000,{E2FED1FD-FA73-4C89-8CCC-8AF06C92CDC7},POINT (-88.14671957186445 41.79596929927804),7ece1bd1-0558-4be2-aeb7-44afb26c76e4
4639,HYD-732,19700101,PipeID:WM-2025,0,Waterous,True,20081023,True,True,Our Agency,Our Agency,20160204212449,Esri,250,{860060F0-811F-4E00-A64A-BADA3160C7B1},POINT (-88.13876534393683 41.79483200098267),0b46b2b7-9faa-4e7a-9135-142af06c2ac3
4640,HYD-733,19990101,,185.9045,Waterous,True,20081028,True,True,Our Agency,Our Agency,20150506135223,Esri,500,{908440AF-EADF-4C87-A30A-9DB8F3422A72},POINT (-88.14517449270676 41.79386579449019),98e869af-bba1-446b-8daf-1349459bd75a
4641,HYD-734,000000,,1.4075,Waterous,True,20070404,True,True,Our Agency,Our Agency,20150506135223,Esri,0,{EEA9E87E-3C80-4A85-9DD2-43734C416790},POINT (-88.14631303548552 41.79303739383848),4096fafa-b439-44d5-b9bc-4827355290fd
4642,HYD-735,19850101,PipeID:WM-3644,0,Waterous,True,20081024,True,True,Our Agency,Our Agency,20160204212450,Esri,500,{7C2E9109-F54B-4AEA-9CE5-3795D1094595},POINT (-88.13547505814054 41.78693388072749),c3fd068c-9540-474c-ba76-c31f164dcdf7
4643,HYD-736,000000,,152.1256,Waterous,True,20081022,True,True,Our Agency,Our Agency,20150506135223,Esri,0,{8706812F-2BF2-4624-97A1-2F85EC856516},POINT (-88.14656737725483 41.785210059828664),27dd85bd-7379-4f5e-ba5f-9bb9ac53b04e
4644,HYD-737,19960101,,180.2446,Waterous,True,20081030,True,True,Our Agency,Our Agency,20150506135223,Esri,0,{8AB1BA3B-AC83-46C5-932D-40D6D72C5A89},POINT (-88.13525016862262 41.788337459787506),a9440c23-a53d-465b-925c-1a75cfe12519
4659,HYD-738,19840101,,14.7402,Waterous,True,20070414,True,True,Our Agency,Our Agency,20150506135223,Esri,1500,{223B08FA-8272-4F06-A938-30F961F0CA88},POINT (-88.12303442875884 41.79324391311238),b59d64af-1961-433d-bf5f-0b5bc6389cd6
4660,HYD-739,19840101,,321.9958,Waterous,True,20070414,True,True,Our Agency,Our Agency,20150506135223,Esri,500,{BF2DDC11-A3F9-476A-89AD-D0AA17F7FB06},POINT (-88.12258513905012 41.7927034224654),0f258b0a-512f-4e38-8049-a08b50fac8cf
4661,HYD-740,19790101,PipeID:WM-1114,0,Waterous,True,20070420,True,True,Our Agency,Our Agency,20160204212451,Esri,500,{699A5E97-241A-4828-A30C-DCED5319C3A3},POINT (-88.12838954565315 41.78879961755362),c8b4b3dc-b0c0-4a3d-a90b-83490a4ea0d1
4662,HYD-741,19790101,,87.4021,Waterous,True,20070420,True,True,Our Agency,Our Agency,20150506135223,Esri,0,{728D1810-1717-481E-B8D6-B9F72CA5AFEB},POINT (-88.12944635370206 41.788750838202226),bfc0e15b-967d-4c6e-b035-cb9479d6d254
4663,HYD-742,19790101,,87.4961,Waterous,True,20070815,True,True,Our Agency,Our Agency,20150506135224,Esri,0,{F0B08717-CB82-41D6-BE47-D7834A2156C8},POINT (-88.12942101655405 41.78822989620703),406b0844-6da2-45c7-a032-4559283d5d1f
4664,HYD-743,19790101,,315.1246,Waterous,True,20070418,True,True,Our Agency,Our Agency,20150506135224,Esri,500,{8723087D-C15D-418B-90F9-4ECE2FC56DFE},POINT (-88.12418867350156 41.78819070873815),d5442815-13b9-41d5-93aa-28178bad51ac
4665,HYD-744,19790101,,233.1078,Waterous,True,20070418,True,True,Our Agency,Our Agency,20150506135224,Esri,500,{5190787E-4DC0-46C9-AF90-1178253C8D7C},POINT (-88.12569432927853 41.78787112300215),5d525306-5e37-464a-91d4-e759bef7232b
4666,HYD-745,19790101,,87.499,Waterous,True,20070815,True,True,Our Agency,Our Agency,20150506135224,Esri,0,{CD9D15C1-D2DF-4236-9DA3-4A5EFE6B89B1},POINT (-88.1293964228096 41.7876939158358),aeb7dcb9-431a-4167-8d77-e9d3accdf6f2
4667,HYD-746,19850101,PipeID:WM-3135,0,Clow Corporation,True,20070418,True,True,Our Agency,Our Agency,20160204212452,Esri,500,{4C736E46-630F-40EA-9DCB-22FADB03CCF4},POINT (-88.12036424952915 41.786204276130746),b436d088-f54f-4578-9f04-1d43dc1a0d1f
4669,HYD-747,19890101,,233.4878,Clow Corporation,True,20070420,True,True,Our Agency,Our Agency,20150506135224,Esri,0,{23446A0A-7896-4FD8-8D1C-B8E14CF6EFBF},POINT (-88.12675773479639 41.79058115820346),795d2037-e6f1-42f7-86ca-3edc5a968682
4670,HYD-748,19860101,,271.182,Waterous,True,20070417,True,True,Our Agency,Our Agency,20150506135224,Esri,1000,{952FDD66-BCD0-4603-A13A-0FC5CBC85351},POINT (-88.12035839952188 41.79574230282864),49488ac2-eaab-4f6f-9a09-1ba761a6a2e8
4671,HYD-749,19690101,,326.2879,Waterous,True,20070715,True,True,Our Agency,Our Agency,20150506135224,Esri,1500,{602A3C31-E37F-4A12-B40A-635046BDAF8B},POINT (-88.12465064718731 41.79540168547893),13181fbf-0933-49d9-bdfe-12bcbd5f09e5
4673,HYD-750,19830101,,255.9429,Waterous,True,20070823,True,True,Our Agency,Our Agency,20150506135224,Esri,0,{EC69223F-7825-44C7-9197-F54EFA1D6453},POINT (-88.1273046921261 41.796077299395805),95f6f757-da9b-4463-8dbd-17d36fe79ff1
4674,HYD-751,19710101,,175.3916,Waterous,True,20070515,True,True,Our Agency,Our Agency,20150506135224,Esri,0,{CB24C27E-6854-4234-91CE-732DB20080FE},POINT (-88.17785861496019 41.77648779612011),13300805-6dd3-463f-adaa-3608246566ef
4675,HYD-752,19710101,,85.8721,Waterous,True,20070515,True,True,Our Agency,Our Agency,20150506135224,Esri,250,{CCABFAD3-C02E-4C69-9010-CD2B6CD23414},POINT (-88.18106971058647 41.77564350549924),1baeed2c-0444-4aaf-b1d8-c4854792c626
4676,HYD-753,19710101,,172.1879,Waterous,True,20070515,True,True,Our Agency,Our Agency,20150506135224,Esri,250,{DFAB4C93-CCF7-4B03-955A-7967CC4A2ED9},POINT (-88.17800732512266 41.77548294987615),57e716ef-f8b4-43c8-9e12-ee956a2f1d02
4677,HYD-754,19710101,,85.3406,Waterous,True,20070515,True,True,Our Agency,Our Agency,20150506135224,Esri,500,{228F5C20-FD07-414D-AF94-43BF302C9E55},POINT (-88.18206408924982 41.77417307042656),f5f8957e-6b57-46f5-bcef-bc1486bde053
4678,HYD-755,19720101,,218.9175,Waterous,True,20070511,True,True,Our Agency,Our Agency,20150506135224,Esri,0,{12EC3612-1319-46C0-8763-8A36FC6D3B73},POINT (-88.17645709185975 41.77306395289228),704cbe6c-a43c-422e-80b4-773a5b61d8b4
4679,HYD-756,19800101,,90.9709,Waterous,True,20070515,True,True,Our Agency,Our Agency,20150506135224,Esri,500,{C0843F93-B85D-4129-B7C8-02B4BFB1D5E0},POINT (-88.18337360918063 41.772347130352976),266d5a52-02ce-4173-8674-d4da336919fe
4681,HYD-757,19800101,,336.7709,Waterous,True,20070524,True,True,Our Agency,Our Agency,20150506135224,Esri,500,{C0C030C3-FCA8-4B99-B8A6-B3B689F51068},POINT (-88.16917873001987 41.78309041090693),91bd9402-0b0f-4c6c-ba7a-0281936be4ee
4682,HYD-758,000000,PipeID:WM-3429,0,Waterous,True,20070524,True,True,Our Agency,Our Agency,20160204212452,Esri,500,{0B0E3D29-6437-4168-8B15-CAF6842079BB},POINT (-88.17162957424945 41.78396447789098),bb169550-25c5-4ff0-8977-ff04661979c4
4683,HYD-759,000000,,72.6565,Clow Corporation,True,20070522,True,True,Our Agency,Our Agency,20150506135224,Esri,0,{BC2431CC-C820-417C-930C-A9EE810DFF26},POINT (-88.1732518004022 41.78211792325478),3c753cdc-0ec0-4d8b-92f7-2c00f8fcc073
4684,HYD-760,19690101,,326.095,Clow Corporation,True,20070507,True,True,Our Agency,Our Agency,20150506135224,Esri,500,{B776F1D2-4D30-4BD9-8228-D1B0423C3723},POINT (-88.17504263840115 41.77687918447067),d2a29217-3fca-414e-a897-60a4f555bd09
4685,HYD-761,19690101,,24.3506,Waterous,True,20070508,True,True,Our Agency,Our Agency,20150506135224,Esri,500,{4BACE310-86C4-4FB6-875F-8DB22F93F5FF},POINT (-88.17131201126465 41.77775024038948),b8cda649-5f15-47b1-a21c-6239a426628a
4687,HYD-763,19690101,,174.6008,Waterous,True,20070507,True,True,Our Agency,Our Agency,20150506135224,Esri,0,{A7E74F11-FE99-4B8B-AFD6-23B30AA2659A},POINT (-88.17204274382655 41.77676385956297),43b6db5a-136b-4da4-a13c-84ee0eeb34a1
4688,HYD-764,19780101,,147.3523,Waterous,True,20070507,True,True,Our Agency,Our Agency,20150506135224,Esri,250,{7B5B38E7-94BA-4835-878D-8BB07DA8A40D},POINT (-88.16994690798558 41.77564539422242),be6137e7-9a46-4f01-8978-64e56f997073
4689,HYD-765,000000,,171.8922,Waterous,True,20070507,True,True,Our Agency,Our Agency,20150506135224,Esri,0,{27AAFD23-E2FD-425C-8DC3-9A4A5727E0C6},POINT (-88.16788388249206 41.7731835907746),9a7c005f-5b19-43cf-a91c-2aea75dc58d2
4690,HYD-766,19780101,,265.8243,Waterous,True,20070511,True,True,Our Agency,Our Agency,20150506135224,Esri,500,{878BE484-2916-4B88-A988-FBF06BAD761D},POINT (-88.17525935604469 41.77238487346269),487399e3-70b0-46d7-be5b-57d19cd8885b
4691,HYD-767,000000,,86.4337,Waterous,True,20070511,True,True,Our Agency,Our Agency,20170111111151,Esri,0,{F4205CF4-0B92-4A0E-928C-AB356FF27EE4},POINT (-88.17516071439532 41.770770681167456),36e14132-7178-4d16-bc4b-4329eb5f3524
4692,HYD-768,19790101,,339.356,Waterous,True,20070522,True,True,Our Agency,Our Agency,20150506135224,Esri,1000,{7D3F4BC1-E682-4D04-91DA-515B2E9702DD},POINT (-88.17559689703846 41.78166273542799),be346050-d717-4dae-8694-e84fe521d8a3
4696,HYD-769,000000,,247.5086,Waterous,True,20080925,True,True,Our Agency,Our Agency,20150506135224,Esri,0,{E1C44E3F-AD3B-4EBC-9E08-26730D7BF3DD},POINT (-88.15786957395046 41.795875682071575),02d79026-66f4-4e57-ba2b-c58dda69d6b0
4697,HYD-770,000000,,167.9959,Waterous,True,20080925,True,True,Our Agency,Our Agency,20150506135224,Esri,0,{F948161A-7209-4728-89EA-B08B96920049},POINT (-88.15875468053456 41.79575309768231),c3b19e59-89bd-42bf-83dd-cb97e7db1f49
4698,HYD-771,000000,,168.898,Waterous,True,20080925,True,True,Our Agency,Our Agency,20150506135224,Esri,250,{25B46E3F-65F9-4BAE-BFFE-978E87079BC7},POINT (-88.16159990311775 41.795234846512614),514baffc-379e-4022-a309-1ec61c61ef45
4699,HYD-772,19670101,,90.2929,Waterous,True,20081030,True,True,Our Agency,Our Agency,20150506135224,Esri,0,{03221D17-C810-41F3-873B-E64F5B77D353},POINT (-88.15731040549396 41.79513059930956),74272e17-24b4-4e76-a0af-66bc0b7d8a09
4700,HYD-773,000000,,90.263,Waterous,True,20080926,True,True,Our Agency,Our Agency,20150506135224,Esri,0,{1F07F558-9F10-4BF6-8749-66762AA0FCDC},POINT (-88.1580540343951 41.79512383203169),4d169fc4-ba1f-4519-9bd8-bdd70b4e32e6
4701,HYD-774,000000,,91.6958,Waterous,True,20081001,True,True,Our Agency,Our Agency,20150506135224,Esri,500,{A5FA06CA-2215-4DD7-8673-9875A4F94758},POINT (-88.15727649563084 41.79459107185945),9cbfa91e-4447-47bc-a6f3-fea20847af61
4702,HYD-775,000000,,182.8233,Waterous,True,20081015,True,True,Our Agency,Our Agency,20150506135224,Esri,0,{AA456172-4DBA-413C-9121-53B2A744D421},POINT (-88.14721207703512 41.792047034096136),9e8bd3f9-add1-4d8d-9a66-f3cd54b72c03
4703,HYD-776,000000,,186.891,Waterous,True,20081006,True,True,Our Agency,Our Agency,20150506135224,Esri,250,{DFBB4B40-E297-4405-B68A-5B5BABABB4F8},POINT (-88.16140085344804 41.78858089682559),1df5cb65-b5cd-4969-88b3-930f3c687950
4704,HYD-777,19770101,PipeID:WM-4272,0,Waterous,True,20081003,True,True,Our Agency,Our Agency,20160204212453,Esri,250,{8FA35F32-4651-4028-923B-3CC68483246D},POINT (-88.16662061412002 41.78749682729951),c357b257-74a3-49f4-9112-72f263034bd3
4705,HYD-778,19760101,PipeID:WM-2731,0,Waterous,True,20081006,True,True,Our Agency,Our Agency,20160204212454,Esri,500,{243A4CB3-E13A-4870-A55C-A3AD60D07F52},POINT (-88.15929013612477 41.78739774841786),1fd9da3a-833f-4fc5-88cc-e26404529b3c
4706,HYD-779,19760101,,187.2644,Waterous,True,20081006,True,True,Our Agency,Our Agency,20150506135224,Esri,500,{2F9F940C-F1DF-49B6-90F0-A76F7FED7287},POINT (-88.15791681903498 41.78727029962448),0117351b-30ef-4156-9723-0c88e80e2cb3
4707,HYD-780,000000,,90.4295,Clow Corporation,True,20081009,True,True,Our Agency,Our Agency,20150506135224,Esri,0,{F5B52621-0029-4AE2-A253-6E945EC53A5D},POINT (-88.15082983265687 41.78708781488383),6792c9d7-770a-4e0e-a388-9bb3df259c85
4708,HYD-781,19800101,,2.3854,Waterous,True,20081008,True,True,Our Agency,Our Agency,20150506135224,Esri,500,{72526E6B-DCB6-4B3D-BAB3-FCA33718A55F},POINT (-88.15309039167192 41.78667817605501),85967c64-a56b-410c-a60b-639ae330058b
4709,HYD-782,20080101,,185.6474,Clow Corporation,True,20081009,True,True,Our Agency,Our Agency,20150506135224,Esri,0,{894E04AD-C4FA-4CF5-881C-9CA9A3757AF0},POINT (-88.15108270219658 41.78593448422765),328527c7-ca5e-4281-aa3f-d1d42b093e52
4710,HYD-783,19750101,,274.6596,Waterous,True,20081030,True,True,Our Agency,Our Agency,20150506135224,Esri,0,{6F03F6B0-68B7-4DF4-8586-90B3C8591238},POINT (-88.15252218765028 41.78511316409672),fde7f957-ad7b-4dbc-9b9c-ab3aabdf263a
4711,HYD-784,19750101,,275.5957,Waterous,True,20081030,True,True,Our Agency,Our Agency,20150506135224,Esri,0,{CA769750-0AA6-4A92-9F53-5C9095FA709F},POINT (-88.15363946220285 41.78511420667869),6f2c2acc-034e-43d4-8af3-235e1e90579a
4712,HYD-785,19780101,,270.9846,Waterous,True,20081008,True,True,Our Agency,Our Agency,20150506135224,Esri,0,{6431C12D-EE2D-4573-B923-F877DAB87695},POINT (-88.15657621195533 41.78873292654739),b9826d2b-8eae-4e1d-a584-24ec2cd8e69d
4713,HYD-786,000000,,91.6182,Waterous,True,20081021,True,True,Our Agency,Our Agency,20150506135224,Esri,0,{19902C76-D24D-43C6-9AFA-1B7110795B93},POINT (-88.14730350049652 41.78950570415727),7c8de612-53d7-4618-8155-0bcf7b4f8957
4714,HYD-787,000000,,167.4467,Waterous,True,20080925,True,True,Our Agency,Our Agency,20150506135224,Esri,500,{62317FB1-2551-4553-A472-241153EC4128},POINT (-88.16493471387594 41.79459767288733),c3955cb2-95b4-4210-a8ac-a9530bccdc69
4715,HYD-788,000000,,37.2256,Waterous,True,20080925,True,True,Our Agency,Our Agency,20150506135224,Esri,0,{9E1A9CA8-CD2F-4EAE-B5DB-94CD74EC37B6},POINT (-88.16348820179986 41.79378290014228),d5141b8e-9213-4c67-888e-fab4ecca6dc0
4716,HYD-789,19850101,,209.837,Clow Corporation,True,20080925,True,True,Our Agency,Our Agency,20150506135224,Esri,500,{F1F55668-A7DF-4701-8DBC-F905CCE6EEA2},POINT (-88.16132756577252 41.78432741239404),586e9299-7468-4e47-b951-b77e721fd4ce
4717,HYD-790,19850101,,81.39,Clow Corporation,True,20080906,True,True,Our Agency,Our Agency,20150506135224,Esri,0,{3531D4FF-1EEA-4FB1-B2CC-7CF2DC133E02},POINT (-88.16051114794766 41.78296421318255),8b24880e-57e8-42ad-8a10-cac6d539cd69
4718,HYD-791,19870101,,154.2232,Clow Corporation,True,20080906,True,True,Our Agency,Our Agency,20150506135224,Esri,500,{A72D4795-85B2-405C-A1B6-B85653B2EC53},POINT (-88.16524220798338 41.782591535228725),fca5602d-58ab-4068-a699-24911cc9cd46
4719,HYD-792,19420101,,91.8137,Clow Corporation,True,20080920,True,True,Our Agency,Our Agency,20150506135224,Esri,0,{477BAFDD-CDDE-4CAA-93F3-56FC5EE54779},POINT (-88.1481010935782 41.78212974846691),35bdfa79-7f0d-4354-b9f9-6e2fa445dff7
4720,HYD-793,000000,,99.781,Clow Corporation,True,20080920,True,True,Our Agency,Our Agency,20150506135224,Esri,250,{0F1E40E8-C32A-4912-A6C7-D9D6BC18DEFD},POINT (-88.160338055525 41.77572352843046),e9b34fe1-3b60-4190-b6ed-4d80aa5d4df2
4721,HYD-794,19420101,,91.4715,Clow Corporation,True,20080920,True,True,Our Agency,Our Agency,20150506135224,Esri,0,{53815DE8-54CD-4E68-BE06-B83B494486D3},POINT (-88.14877017470319 41.78422669382692),d30e38a6-5d9d-4cd9-8c71-87b31dc8f60d
4722,HYD-795,19890101,,88.4086,Waterous,True,20080906,True,True,Our Agency,Our Agency,20150506135224,Esri,0,{C9791CF2-A3D6-45CF-BBBF-D707AC65D4C9},POINT (-88.16357517501942 41.7820646983958),91acd8d0-544e-4fa5-be87-18a30709e63d
4723,HYD-796,19890101,,197.6834,Waterous,True,20080906,True,True,Our Agency,Our Agency,20150506135224,Esri,0,{A428E34C-E4D8-416C-924B-66B031D4E272},POINT (-88.16425801695038 41.78131502955669),770ef2b7-1360-4593-974e-a568816db7f9
4724,HYD-797,19830101,,358.4119,Waterous,True,20080910,True,True,Our Agency,Our Agency,20150506135224,Esri,1000,{06E9510F-39E3-4745-90D5-3A15F19056B8},POINT (-88.15562696561123 41.78085041825582),6845be39-1def-4c17-93d5-49001777871d
4725,HYD-798,19800101,,176.8311,Waterous,True,20080912,True,True,Our Agency,Our Agency,20150506135224,Esri,0,{0022D6BF-22AE-483D-BF03-4E614E30EF54},POINT (-88.15593681694111 41.78023858630989),cc77fe2f-c623-47dc-a2cc-19310f67fe90
4726,HYD-799,19750101,,185.5272,Waterous,True,20080912,True,True,Our Agency,Our Agency,20150506135224,Esri,0,{31ACF17F-55A2-4009-A291-6EC934B648EE},POINT (-88.15349772853813 41.782706730685796),87fddddd-92cd-4aa3-b925-3da6cca40714
4727,HYD-800,19750101,PipeID:WM-733,0,Waterous,True,20080919,True,True,Our Agency,Our Agency,20160204212455,Esri,250,{8209342E-B9C4-4E6C-B0FC-6262D0C4E08F},POINT (-88.1526123526602 41.78327305693775),fceef3ce-e83a-44e3-9222-dc78697e8178
4728,HYD-801,20000101,,147.7928,Waterous,True,20080920,True,True,Our Agency,Our Agency,20150506135224,Esri,0,{54C9F633-8D55-49CD-BA5C-0A1AB8978148},POINT (-88.1659677274272 41.774928414095754),4edcbf5d-38c1-4007-9d2d-c773f0b3ea15
4729,HYD-802,20000101,,81.4622,Waterous,True,20080920,True,True,Our Agency,Our Agency,20150506135224,Esri,250,{5964BC3F-F363-4500-817E-45AD4379E84D},POINT (-88.164866716748 41.774192843476236),9caed565-a4a8-4ef0-a110-ee47e5ab5861
4730,HYD-803,20000101,,167.8109,Waterous,True,20080920,True,True,Our Agency,Our Agency,20170111100422,Esri,500,{1FC1C183-4075-4E42-9262-043A6B05218B},POINT (-88.16473977590054 41.77330035856642),1db6a951-5ec0-441a-a835-59dd7b57148f
