OBJECTID,FACILITYID,INSTALLDATE,FITTINGTYPE,LOCDESC,ROTATION,ENABLED,ACTIVEFLAG,OWNEDBY,MAINTBY,LASTUPDATE,LASTEDITOR,GlobalID,geometry,ResourceID
964,WFIT-964,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110239,Esri,{66DC707B-855F-46C8-B289-F69222BFA9AA},POINT (-88.13083322558079 41.779789507209884),818f7448-188e-438b-ad89-fdf20c8a2e62
965,WFIT-965,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110239,Esri,{9018599E-5E6D-4A54-A8C3-CF56A6F0637D},POINT (-88.13770882712876 41.77085090861542),b2f6650c-df31-4a65-aa70-3983c13b7d99
966,WFIT-966,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110239,Esri,{A864BB96-B9F4-4CA0-9537-7C701B717FC6},POINT (-88.13959997788761 41.77335740218473),3ca2a673-5005-43af-8981-ab248cd8eee6
967,WFIT-967,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110239,Esri,{A425A1CA-0DB3-437A-8D43-9C8B41E36D93},POINT (-88.13666514165021 41.776134731949405),c90e6416-3054-47e8-aed1-c75afcc30534
968,WFIT-968,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110239,Esri,{43008241-4A02-4405-9D4B-870FD4C3B957},POINT (-88.13535436662819 41.77686987034754),70a6d7d5-9b47-4d67-9666-9eaa18d65ed0
969,WFIT-969,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110239,Esri,{9C68C4FD-9C84-470F-95BF-2204AEEF3321},POINT (-88.14435021580452 41.778541099772745),3466367e-d634-4590-aeec-d2d8ffda3433
970,WFIT-970,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110239,Esri,{614CB033-2764-4570-BBC0-64FE9F556436},POINT (-88.14609182783055 41.78132575100339),9171ff2f-9dfc-40fd-b4ec-b0cb110c8c36
971,WFIT-971,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110239,Esri,{DA89EB46-6B48-4AB0-9647-D4B0DF2E50DC},POINT (-88.13732311127805 41.78169223086189),fd0e1c9a-0cf9-454e-a9a3-da8601c32959
972,WFIT-972,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110239,Esri,{9EADB4E2-C48E-4E53-B34B-0B100C2C8F98},POINT (-88.14173266273882 41.78278724541952),6dd0c948-b9ab-4540-a0e5-e94a9a80b683
973,WFIT-973,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110239,Esri,{6BA9049F-7BDE-44D8-B424-01697038FD72},POINT (-88.13716560255857 41.78292640785825),176e3335-21e9-4716-8108-ec0d8c975622
974,WFIT-974,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110239,Esri,{29DDAEE3-7D7E-4C5F-8800-5CCAEA9065B5},POINT (-88.141530911606 41.78428417919537),23cd7818-296e-4270-9d73-9579e917c6ea
975,WFIT-975,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110239,Esri,{8D412604-0001-44B2-ACC9-A183D8FBDF3B},POINT (-88.13814606173919 41.77417827561108),ecc35bd0-d8b6-4a17-9f16-5192b2720d03
976,WFIT-976,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110239,Esri,{36EAD007-44A9-4357-A843-CC81BEF68D5E},POINT (-88.13874795959723 41.78246207712382),20e516a6-e538-4cec-a3f3-71b7fdb7e45e
977,WFIT-977,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110239,Esri,{74338D9A-657F-4545-8289-6EBD154FAD0A},POINT (-88.1387960686069 41.78210780285762),ca85624a-26a0-4d27-96f8-adba3e0f0b8a
978,WFIT-978,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110239,Esri,{C93F5764-8CC4-4AA5-8260-9CCB57EEBB93},POINT (-88.13877249952404 41.7822813672786),b81745d3-8160-445b-9982-f169893de57c
979,WFIT-979,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110239,Esri,{9975F39F-A9A0-411C-B43F-1968D654B0E3},POINT (-88.13082688482946 41.77546632213332),726a3126-0f7f-4069-b943-e941896c5cfd
980,WFIT-980,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110239,Esri,{C3639D90-8249-4ABF-8378-6E2C5E6BA42A},POINT (-88.1379506532544 41.771662984217514),a52e940f-fcb6-40de-baef-d3373b2dc4a1
981,WFIT-981,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110239,Esri,{B55B6B92-3FB8-424E-8B91-5EB2508C91E2},POINT (-88.14090126640308 41.775243722193885),65c435b6-8e3e-41de-ac83-a68712a53f58
982,WFIT-982,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110239,Esri,{BAADE57C-D6BD-4C64-81F8-9D5E1B306B4F},POINT (-88.13599353044154 41.77328929941108),c14c8fb1-b5e6-4fb8-bcb0-9aea66c92b1a
983,WFIT-983,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110239,Esri,{CED47B12-190A-440F-8F2A-FB3170621FEC},POINT (-88.13662566212447 41.7769116457085),1770fe33-b574-4f12-8de9-87fb2bbc83bd
984,WFIT-984,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110239,Esri,{B458FCC4-25BC-450F-B08A-A510957C21E2},POINT (-88.143619766683 41.77694677577836),f15e1d4a-77cc-42e2-8eed-075029c7fcaf
985,WFIT-985,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110239,Esri,{CA18B45B-5A20-4F06-840F-D187C521A784},POINT (-88.12952547156209 41.77287690626391),c47e7406-a0f3-4a09-9682-f57650f40ebe
986,WFIT-986,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110239,Esri,{EE1150C5-AD0C-49E0-955B-3997740A8A0A},POINT (-88.13810176122591 41.77220138793027),4685b15b-1097-4dfa-b68d-2b4eeba63233
987,WFIT-987,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110239,Esri,{D897F07B-8AB0-486E-BD0A-B26753936B51},POINT (-88.13611782248617 41.77033567594861),59c2ce34-012b-4447-90f8-2629aa411ff3
988,WFIT-988,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110239,Esri,{2299D51D-38B5-4D52-A8B7-F63155A498BA},POINT (-88.13013032767022 41.77849345304505),18730639-d9a5-4d6e-b5e2-c99c3df9207b
989,WFIT-989,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110239,Esri,{E14A8803-7EAE-4FFA-9EE5-DFCB8C1A7FEC},POINT (-88.13116617122327 41.77916360023872),2d68cc62-0337-4d64-b273-c112d28a9cbc
991,WFIT-991,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110239,Esri,{63B5A3F0-43FE-4E57-99C0-F0DD6A3BC9CA},POINT (-88.13670302614814 41.7754496821552),901e2a24-3683-495e-b240-4bd865b237cd
992,WFIT-992,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110239,Esri,{6A0BBE01-42EE-4DFA-A354-D5810B49BDBF},POINT (-88.14343704987199 41.77959142357112),7892d94d-8152-4252-a307-677e9fe02eb1
993,WFIT-993,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110239,Esri,{F9C66DD9-FD9C-4BBA-A4E2-4E7E77C034A0},POINT (-88.1301754446967 41.77875976482981),739fac4b-1a2b-41c3-9582-a6efd2860a67
994,WFIT-994,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110239,Esri,{D41E1370-679C-4D3E-8146-1E90EBD5FE38},POINT (-88.14067698431423 41.77249944018067),dcc43503-4d11-4af3-a8a0-9a2255727591
995,WFIT-995,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110239,Esri,{79E9147E-DE7F-4616-B163-E559F32244D4},POINT (-88.14500241080398 41.77842030745672),fa340e93-29c4-40c6-ac85-86d263abbb80
996,WFIT-996,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110239,Esri,{E625434C-F0F3-47E9-8409-4F25E82BB552},POINT (-88.14391887294964 41.77958777566234),e5a160f4-9526-4287-96f2-436d1a345786
997,WFIT-997,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110239,Esri,{07D536FA-F0D4-4F89-8E6F-06DBB159C5CA},POINT (-88.13230986434247 41.77927624730201),1c89be1d-05f8-41a2-a290-81ca293dbb00
998,WFIT-998,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110239,Esri,{A40F2D86-BD80-4861-A8EA-971C95D2CD25},POINT (-88.13082633246577 41.77979925949691),0248b10a-e938-4eb4-891a-90c5b96936f4
999,WFIT-999,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110239,Esri,{675C3291-3407-4884-941E-760F0C19F08F},POINT (-88.13478804802655 41.77382332447139),3b5034ac-deb3-4924-b107-2c6262657477
1000,WFIT-1000,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110239,Esri,{F809E88E-6BBA-4F24-AB20-9EF078289AFA},POINT (-88.13518932566653 41.783054375690654),bff0acf9-88e5-468b-9029-43424734fa90
1001,WFIT-1001,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110239,Esri,{F1D0E510-41EF-4EAB-97F2-9A033554B472},POINT (-88.13718635244962 41.78414592392874),84044972-1604-43ee-8817-d79d83baff59
1002,WFIT-1002,000000,Tee,,,True,True,Our Agency,Our Agency,20100420110239,Esri,{4E49AFBA-3BF2-4897-88F7-3FBF4F4B189C},POINT (-88.14515591767996 41.770317184320405),cf196fe7-131b-4bec-b76d-d73f05824df7
1003,WFIT-1003,000000,Reducing Tee,,,True,True,Our Agency,Our Agency,20100420110239,Esri,{F4BB43CC-8FAE-4924-89C2-0275806B1E29},POINT (-88.14218869460903 41.777555913555716),e589ba6b-6116-435b-9dc4-e0d803b97bcd
1004,WFIT-1004,000000,Reducing Tee,,,True,True,Our Agency,Our Agency,20100420110239,Esri,{4AE40FB3-27E3-4DC8-8F0E-A4232603D3AB},POINT (-88.1430942627145 41.78421826189048),a0d6e3f4-ab97-4563-929c-8794246e4972
1005,WFIT-1005,000000,Tee,,,True,True,Our Agency,Our Agency,20100420110239,Esri,{4E006E09-76B3-447A-BB1A-F9C376875049},POINT (-88.14660516542314 41.77292177212141),2d4dc072-3cc5-4919-b3d4-05b7fe9970bb
1006,WFIT-1006,000000,Tee,,,True,True,Our Agency,Our Agency,20100420110239,Esri,{E14040E8-A558-4766-9DB5-2BFBB6BA60E0},POINT (-88.14096852893803 41.77399471318389),45c3303f-5317-44a6-8b6d-6ee7f9981ee9
1007,WFIT-1007,000000,Reducing Tee,,,True,True,Our Agency,Our Agency,20100420110239,Esri,{EAD69191-990D-4D3D-A5AB-799B6268F4B4},POINT (-88.1466457816211 41.78316225620205),1146bf8c-9793-4813-93c9-879e684edaa2
1008,WFIT-1008,000000,Tee,,,True,True,Our Agency,Our Agency,20100420110239,Esri,{4FB090A6-01A2-4586-8B74-7564573106FA},POINT (-88.13476040896721 41.77096153390152),45f5361c-b60e-4bef-860b-49432efb9379
1009,WFIT-1009,000000,Tee,,,True,True,Our Agency,Our Agency,20100420110239,Esri,{0DF92366-683B-4043-8989-D6D70380CE0B},POINT (-88.14509573100808 41.77608541986335),bf743827-0b14-45bc-b4ed-d87e8e2d7c92
1010,WFIT-1010,000000,Tee,,,True,True,Our Agency,Our Agency,20100420110239,Esri,{5CC34AD6-325F-42A6-8F73-DB32AD778375},POINT (-88.1329388027022 41.77163847033102),7ab69c38-05bb-4a19-9b7b-4271977b3f39
1011,WFIT-1011,000000,Reducing Tee,,,True,True,Our Agency,Our Agency,20100420110239,Esri,{63B12131-2739-49E3-8252-7B5217CA9A76},POINT (-88.14243203941359 41.77502379151551),783ef0cf-ffca-4e76-9755-78c1e439c94a
1012,WFIT-1012,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110239,Esri,{0906B4C2-A2AE-4CE5-A94B-BF0BD926D038},POINT (-88.13193103121515 41.7851370031777),77ca3534-8378-456e-afde-54d61119eb66
1013,WFIT-1013,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110239,Esri,{CAC10645-572E-4356-AAD2-9B037DD46F4B},POINT (-88.13189290942167 41.78511334955322),52b1e2db-a2da-428e-8fc9-8b73a3cacb47
1014,WFIT-1014,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110239,Esri,{690A5244-FE3C-4EE4-ABCD-13C4BDA0CF47},POINT (-88.1430390631606 41.78497510869314),0f773ad9-6da2-4972-9427-bc23765c788c
1015,WFIT-1015,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110239,Esri,{F2E9BD3F-CEB5-4ED9-8D6A-A8F64716B75C},POINT (-88.14135306411025 41.784504365577966),59195034-ab18-4d2d-b241-602f4bb4e675
1016,WFIT-1016,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110239,Esri,{C384A028-A498-431F-A6D3-C3A5DDAD8201},POINT (-88.14587997399029 41.78461332000733),650974ff-a7c8-4f12-83e7-58cb2d14b206
1017,WFIT-1017,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110239,Esri,{8E8875C0-AEFE-4D16-8D23-9CF69EDE1A03},POINT (-88.14302502291768 41.78516762610599),9c4cf3ef-27eb-42c1-b9d9-586ebba28c9e
1019,WFIT-1019,000000,Reducing Tee,,,True,True,Our Agency,Our Agency,20100420110239,Esri,{C0CA2CE4-C208-4055-8036-79A905A559BB},POINT (-88.1296950321396 41.7737293609645),aa6cdf0f-32aa-4d4d-a606-c53a564f8d98
1020,WFIT-1020,000000,Tee,,,True,True,Our Agency,Our Agency,20100420110239,Esri,{A2200F01-B383-40F5-9748-4F57A62E0259},POINT (-88.14181509111876 41.7704367795152),f456c12d-02d5-47a3-be0f-b25bfa4defcf
1021,WFIT-1021,000000,Reducing Tee,,,True,True,Our Agency,Our Agency,20100420110239,Esri,{0DAD7DD5-A304-4EFE-BA19-39059ED66CB3},POINT (-88.14514045394465 41.77288752646483),02405d9c-4c15-4acf-83a6-50052cd50cd5
1022,WFIT-1022,000000,Tee,,,True,True,Our Agency,Our Agency,20100420110239,Esri,{1260BE6E-51B7-4558-8AA6-7F8FBFD564D8},POINT (-88.12976614179648 41.779230798200885),4519232d-6812-4631-893c-e97fb2613784
1023,WFIT-1023,000000,Reducing Tee,,,True,True,Our Agency,Our Agency,20100420110239,Esri,{F36B33CD-7C25-4407-A5FB-C14B6A801F07},POINT (-88.13320978193077 41.778746798603095),328ae6de-5aa2-4c20-9be9-304c93203abc
1024,WFIT-1024,000000,Reducing Tee,,,True,True,Our Agency,Our Agency,20100420110239,Esri,{D37DCBAB-F77F-4E06-8B7C-EBC45A08CC03},POINT (-88.13656221036942 41.778160304186244),ef38aba4-b827-471d-b9d7-558da657df37
1025,WFIT-1025,000000,Reducing Tee,,,True,True,Our Agency,Our Agency,20100420110239,Esri,{6E104E65-A0E0-49AE-A5F6-6EC4B73B1118},POINT (-88.14354250659375 41.77850933693684),89e32707-5d73-4b4b-bb61-317653b7b7c1
1026,WFIT-1026,000000,Tee,,,True,True,Our Agency,Our Agency,20100420110239,Esri,{ECED9B8A-9CEA-4A99-8F83-A460ABF6169A},POINT (-88.14653100566652 41.771084658917246),9b2c2c6b-e86a-48e1-ae81-fb70c26464be
1027,WFIT-1027,000000,Reducing Cross,,,True,True,Our Agency,Our Agency,20100420110239,Esri,{40458351-85A9-4A0E-BBAD-DF530EB1C9D0},POINT (-88.1347492521373 41.774797565512074),abde04e9-0fe9-4ff7-88be-950ea634b5f7
1028,WFIT-1028,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110239,Esri,{676A2F38-0116-46AF-93D0-4F4BEA7CC012},POINT (-88.13884728886151 41.76983808643976),78c8a016-ce30-4304-b3cb-714e14235f9f
1029,WFIT-1029,000000,Cap,,,True,True,Our Agency,Our Agency,20100420110239,Esri,{DFC0F0DE-6787-4949-9E17-B1ED0DC8F9C1},POINT (-88.14329350771695 41.77454538697214),4995fb2b-38a8-462c-9d15-74b28b12bcb3
1030,WFIT-1030,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110239,Esri,{87C8D9FD-F1E3-41E3-BA85-B551D53A1768},POINT (-88.14507693856305 41.776902593311334),8a5d8fcb-f79f-45eb-b0f1-90a0fc49fae3
1031,WFIT-1031,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110239,Esri,{F75359E0-7CDB-42C5-9CF4-F75F0440BF61},POINT (-88.14226599895568 41.77601665544735),9c6400f3-54ea-4e14-a83b-dda997b90f7d
1032,WFIT-1032,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110239,Esri,{7CFAE548-882A-4313-8323-1204CB7B1B6A},POINT (-88.13038854980853 41.777352629647176),56103e03-d18b-47d2-8967-3d099d3b27bd
1033,WFIT-1033,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110239,Esri,{94F20867-A6F9-4CEC-91F4-7DC2F3E26020},POINT (-88.13531437566465 41.777621616610894),ce94a3a9-2ea8-4061-b2fb-b60266871545
1034,WFIT-1034,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110239,Esri,{D12648F9-8305-4BB1-B26F-C4C7B93EEF5C},POINT (-88.14519538375613 41.77443464448158),1ef09df5-3f3c-4c85-bdf3-70f1f7ca0577
1035,WFIT-1035,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110239,Esri,{BAED2BC8-80EC-4174-926E-58288C477366},POINT (-88.14357952179624 41.777734555274705),5b9ee9db-c697-41dc-8b2a-cf5839f33093
1036,WFIT-1036,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110239,Esri,{3F1EC9B6-50DC-4EF6-A1FE-0F4A48846253},POINT (-88.13230294148372 41.77921203479683),acd543bc-d616-43f2-87a9-fc6d16059138
1039,WFIT-1039,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110239,Esri,{8CB1A772-C46D-45E3-AE15-E5632629703D},POINT (-88.14130273048322 41.76875212439058),f4f3a969-7032-41d2-ae05-78c007e20adf
1040,WFIT-1040,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110239,Esri,{93EA9B5B-4F3D-434E-BD02-709621690C8F},POINT (-88.13060281991181 41.76969211046666),912f9ce2-5acd-49e8-ad65-f1d4ca1a199c
1042,WFIT-1042,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110239,Esri,{1AF5D106-01E0-411B-A135-2777CBA51242},POINT (-88.14645977616075 41.763493094214375),ab58bd5a-8c89-4f97-9bb6-61c9a0b03fc2
1048,WFIT-1048,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110239,Esri,{53FE6E03-6B17-447C-9328-BF8953C1EF01},POINT (-88.14342762322107 41.7646930052156),ca683ba3-4a61-4bba-9bab-d335908feb87
1050,WFIT-1050,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110239,Esri,{B4CDE7C2-D090-488F-B647-E8FF7A7AE094},POINT (-88.14484424152572 41.7645823186808),d8087cee-79ea-4f52-8c1d-5a0cc62efcc9
1051,WFIT-1051,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110239,Esri,{C31FD4BF-C245-45CE-A857-BEAD5949C9A2},POINT (-88.1354981688678 41.76796626785935),d45fa3df-0752-41b2-b3e2-8c35af2285e2
1058,WFIT-1058,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110239,Esri,{C1EDE5BD-9FCE-4DBA-B260-C0DB8EC22934},POINT (-88.14021228927662 41.7695855488387),595e7e1c-4be7-4638-9b7c-80ba0a4f88f8
1062,WFIT-1062,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110239,Esri,{0803078F-1017-4C99-9CD1-BE8BB4DBA415},POINT (-88.14600387470543 41.76505301663446),601dfdd9-edf4-4453-a549-0adc6b3a7952
1063,WFIT-1063,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110239,Esri,{4BE81477-822A-47F5-ACEA-839A0FCD0102},POINT (-88.14590631963735 41.765450852353396),65796a60-48ed-4505-a900-1c10ffd19a2e
1064,WFIT-1064,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110239,Esri,{C5FBB6D0-C3AA-46C3-A412-CB2A31F7F539},POINT (-88.14184672315832 41.76712217157849),3c2e2108-2d75-42a4-82c4-93e7f3b68464
1066,WFIT-1066,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110239,Esri,{A3058E90-1164-4BC4-80E6-C0238C269FB9},POINT (-88.13728016338827 41.76933917349167),72d5d568-4dfe-476e-83cb-669ebb7472db
1068,WFIT-1068,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110239,Esri,{005C7E97-F373-4EDC-9EAE-E0AF66AB050C},POINT (-88.13867309064987 41.764431671001056),40eb071a-83cb-47d0-a76f-fed1dfaa24ac
1072,WFIT-1072,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110239,Esri,{66FFB4A4-7804-4C65-8037-44ECD0631B2A},POINT (-88.14099480625408 41.765243767112665),0489a94c-aee8-4afc-a5db-4e6bc42b6f67
1074,WFIT-1074,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110239,Esri,{D001DC43-A723-49A7-93F5-85F9D53CBB36},POINT (-88.14658670341761 41.76583046212848),9957d91e-11db-4ac5-af4c-c1f71314a059
1076,WFIT-1076,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110239,Esri,{DB75D226-F41E-43B5-B890-A4B0D8BC8286},POINT (-88.13336837895524 41.76961298095774),0dbd96c0-aadd-499e-b884-8c33b341db77
1080,WFIT-1080,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110239,Esri,{0D13D8F9-AD81-4C36-B201-5CFAB40646E7},POINT (-88.14448659959398 41.766096230593114),721cabac-069c-42d9-8c11-05cb6ea8ea6f
1085,WFIT-1085,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110239,Esri,{A10AC0BA-B42A-4D4D-B61C-5E14FF7E45F7},POINT (-88.13549748044233 41.7653878343899),ae9c2703-f7a0-4b27-82e9-f42dc4c532a3
1086,WFIT-1086,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110239,Esri,{77C724C3-B745-482D-8026-E2535DBD90A0},POINT (-88.12953082939535 41.76595825186587),3b65d73f-014c-46ec-8fe0-30b2dfbce0c9
1087,WFIT-1087,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110239,Esri,{0802B6CF-1C8C-47E0-A38C-D2118D3BD9A0},POINT (-88.14124730924698 41.76638129776204),b623559f-b5cd-436b-aed7-1865cfcb5443
1088,WFIT-1088,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110239,Esri,{616AD38D-D339-4192-8CAF-3341FA1E1ACD},POINT (-88.14028794043564 41.76983481587978),8c9587fc-0126-498b-8705-847f4f5545c2
1089,WFIT-1089,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110239,Esri,{67D230B0-91C9-49D5-ABAC-4D2F2D438008},POINT (-88.12917589710993 41.769778183248775),e0653977-1d47-450a-91ee-2d09f2e513c0
1093,WFIT-1093,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110239,Esri,{11A914CA-3F21-45B3-A7F7-8BB751721E6F},POINT (-88.13982119993916 41.7640469385657),6663016f-b6b4-49f8-bf16-66bb413e342b
1094,WFIT-1094,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110239,Esri,{DB51C162-D376-4E1E-AB26-C9E332474CEE},POINT (-88.14340039864607 41.76490305779098),29e3b0c4-01aa-4e1a-a832-813023eebcd2
1095,WFIT-1095,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110239,Esri,{5017298F-3D10-49EC-8BF0-963C0F3BE0D8},POINT (-88.14206972644452 41.7652945414212),eeb00ec4-5cf5-4bf1-99e5-69010c1126c5
1097,WFIT-1097,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110239,Esri,{FC229A8D-89EC-4A52-9974-7E8A27A903B2},POINT (-88.1376244421489 41.763704313779456),72a3feb4-b055-4885-a831-50a4a147641d
1100,WFIT-1100,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110239,Esri,{B7BB6D59-8F0D-48A8-A60A-EEA11732FF08},POINT (-88.14264210337578 41.76748984757461),6ae235c3-5eb8-4223-a288-0e5505776ff4
1104,WFIT-1104,000000,Tee,,,True,True,Our Agency,Our Agency,20100420110239,Esri,{4AF62657-A09B-45FA-83F6-3CCD5420001C},POINT (-88.13352262313192 41.766143947940975),ebe2972b-1c6a-4a28-8e65-31eccbe9df4c
1106,WFIT-1106,000000,Tee,,,True,True,Our Agency,Our Agency,20100420110239,Esri,{2993F8B0-4803-4FAF-A433-BFE4030A5296},POINT (-88.13968997121951 41.767668908530645),d2b70cf2-4c79-4c38-85c6-2ceec48e78c4
1118,WFIT-1118,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110239,Esri,{B02F4714-AF07-4382-895D-0B1885EB5F81},POINT (-88.14038001071391 41.77013729857462),334340bf-5885-4fea-b344-9915ca18c446
1120,WFIT-1120,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110239,Esri,{BED3E2D8-0FFE-4C20-9954-4E5D52391DE9},POINT (-88.1310160135293 41.76470840467766),114d8cf1-2701-47a8-9991-1bae95feba3d
1128,WFIT-1128,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110239,Esri,{0A827067-EF90-4AF0-B307-B9F7995A7788},POINT (-88.12345533521676 41.767812190871176),53643fd3-dc88-4172-b860-ebb3dd553a59
1129,WFIT-1129,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110239,Esri,{64E58302-6909-462E-9CFB-00B990D7B8D2},POINT (-88.12294074720083 41.76801871988007),25e705bd-6d02-48a7-8d02-c4752b5886d5
1145,WFIT-1145,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110239,Esri,{9F494507-FC53-43CA-8ACC-28A57A884D58},POINT (-88.12401744228018 41.76521931408864),682aa3a3-e9d1-4020-a66f-9e5d6b8d79d7
1146,WFIT-1146,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110239,Esri,{2CF97C3A-A229-416B-BD9F-56AB3A989995},POINT (-88.12172547031936 41.7665084362104),80acfe65-61e0-4be2-9d13-6463b0ac7d75
1147,WFIT-1147,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110239,Esri,{F1B776BA-A28D-4CBD-A113-4F9E08D20D08},POINT (-88.12345357620771 41.76593603948357),e98ed1e3-5b47-4ff6-b763-011a930fdc7a
1148,WFIT-1148,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110239,Esri,{6CDFAF9B-00D6-484C-9BFB-A1BFDD64A039},POINT (-88.12365800635976 41.76701787453007),cb9a8b0d-c19d-425a-a103-ba2a1b63fabb
1149,WFIT-1149,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110239,Esri,{525DBE77-BDF6-452F-9076-766FF300A043},POINT (-88.12687398310462 41.76905039365508),9a9487e1-345b-4476-a96d-c1af4b15ad9c
1150,WFIT-1150,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110239,Esri,{888EAC8A-D752-4E97-A2A7-530E762453DB},POINT (-88.12171744045975 41.76912360493112),3555166b-53e1-479c-934f-2e8fac7cdb92
1151,WFIT-1151,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110239,Esri,{AC1F9A33-3D6A-48D2-9666-7A206044769A},POINT (-88.12201132733753 41.769145680773036),91afa2f0-6a8a-4819-a12f-e1b1fc877524
